city,country,region,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
Kotor,Montenegro,Europe,0.7095300374699401,2.153276997329553,-0.8751390540311962,0.7689077323732406,-0.5370901990473426,0.7565928879707241,-0.7768639708060103,-1.2391430960009455,0.15853135317507885,-0.33547415283298704,0.2419927613212646,-0.30457300887506245,0.39427184850977637,0.6353265753299299,0.3105856632547427,-0.4349863688101082,0.39884987830674046,-0.13869255846334036
Rabat,Morocco,Africa,-1.7440713115972766,2.3085773404884717,6.745691672671066,-1.0441473320417454,-1.5134067076342372,0.43201044964298285,0.33564374998265056,-0.10463605614753406,-1.7011078012602419,-0.22546602452677722,0.16968822378391293,0.27540216340955476,-0.31181226188638683,-1.6427139726265583,0.4656713083982549,-0.46950591770656763,0.06606035644536158,-0.009319783316789357
Arequipa,Peru,South_America,-0.33988171133200873,0.5585362774497883,-0.485679280026852,1.1864760649429231,-0.027044020844623325,-1.1676929583769882,0.3389594813745805,0.1082215574041999,-1.0586156188848048,1.1310345215918116,1.4883209843995737,0.3527475026234723,-0.8222645655733045,-0.6300630892121113,0.28496126740164907,-0.11895975846528964,-0.9129555323620289,-0.06032474504798459
Krakow,Poland,Europe,-2.816330826808268,-0.4105498543184417,-0.8244906549644032,-1.2895942864550491,-0.31784288369209934,-0.4099786173444135,0.6092803277717124,0.17711476711597735,0.24546219645783962,0.050259453921526774,-0.31600013419576356,-0.22305414741581356,-0.6443542951862341,-0.28125362010976657,0.031807166748810234,-0.08138872614454196,0.6875094560428853,-0.2170788160652084
Chiang Rai,Thailand,Asia,0.8179557120114606,2.713999163997578,-0.04967301417722693,0.6366856025042577,1.0857980210652667,-0.1039523910396595,0.6669505133241925,-0.13199520781114674,1.6417669448247747,0.7537852928266724,0.6571297226767434,-0.8322481273657852,0.31807329917046123,0.14200431635783997,-0.5430869986989645,0.34456931725297973,0.40389460496291124,0.3546580323814871
Maastricht,Netherlands,Europe,-1.742400828600233,1.8435393402592724,-0.16199872128294124,-0.6977615644389961,-1.305200807932445,-0.3721396679075036,-1.5130506913724502,0.022073038375236404,0.13509391794517941,-0.8420995617147314,0.9512235296204685,-0.6062322514361604,0.4663217930175644,0.9860692003416813,0.4914272028439739,0.6494012935012247,-0.2736547659221051,-0.5869057815592444
Christchurch,New Zealand,Oceania,2.208749194684599,-1.3685425724645361,0.9283728897259074,0.40404901029992446,-1.2445867933566146,-3.722018521582899,-1.7157323085255618,1.2424876314303974,0.35519192539741296,-0.8520066833224874,-0.47021356476762766,0.26289054320334443,-0.12296585853409331,0.028206337364064426,-0.14855421325916165,-0.48615590277064974,-0.5172490465506423,-1.0568751446177627
Gotland,Sweden,Europe,0.7425162083712209,1.1110766435697808,-0.0559665009037488,-0.8319883650193228,-1.9128114028895384,0.04503718406698565,-0.6508332433205162,-0.1796136248157853,0.8234339370275416,-1.3830562623957217,0.3842242478610628,0.5370115194377855,0.028755016598089007,-0.7034448408608953,1.9072383274125446,0.7807579774174919,-0.26673340490746594,-0.9242467718665665
St Ives,United Kingdom,Europe,0.9269232927043325,1.5489357543115965,-1.03075619416592,0.35156695485098644,-0.9066456381466851,1.0264616107792985,-0.5862131907706405,-0.06145653577276949,0.11641358849120365,-0.8906887187185502,0.7846966947853538,-0.3943556073476298,0.974109894456639,-0.8284590517012722,0.7945987734412119,-0.8551173653325879,1.0177209652287038,-0.611517726990554
Tromsø,Norway,Europe,1.6174378317313454,-1.107980389294042,-1.5825222991396521,-1.3492805983504388,-2.59426951343741,-0.5362610711866732,-0.362097931731164,-1.303116497747891,-0.5045802352257476,-0.3473272181521081,-1.3388359011879722,0.832196267980186,0.2021957126771967,0.26565072663725253,-0.17992705166094206,-1.5260908696980393,0.5395845098434026,-0.18941897602053454
Granada,Nicaragua,North_America,-0.05490117463860376,1.5369171306354468,-0.07372549174583445,1.176976658486414,1.1561414717789402,0.8244568832497373,1.1125275558400913,0.7442407377385434,-0.08096410811052711,0.5772090449993877,1.3484015696489091,-0.5064750436004515,0.8775016590511351,-0.06385284496906517,-0.5224457194114053,0.9297227805837468,0.06490955111148568,0.07845330472146105
San Juan,Puerto Rico,North_America,-1.43153236339403,-1.9061733387369695,0.3104809462112399,1.7825482953867657,0.8267130104379358,1.0482375525243972,0.14565664580863663,0.4154367954015848,-0.5904587505363429,-0.7340052575264313,-0.34882755993334374,0.2472986360650672,0.03739051551084618,0.035548889310738525,0.627781275273105,0.19627105661812022,0.22852991231763367,-0.2749097376975765
Salt Lake City,United States,North_America,1.0886646037780514,-0.567879127278878,-1.123233209999207,0.3055117247657044,-2.342951362744765,1.3974888020704799,0.8198817188845463,-0.9925350799254999,-0.626216082724022,0.8690804876238669,-0.6652296100630558,-0.22750498755599272,-1.0123796056671865,0.8091811107384563,-0.3141574703962823,0.3033418368239752,-0.8588727539569972,-0.018473524959153262
Asunción,Paraguay,South_America,-0.10407110143144002,2.4119294966603197,-0.5645672129008605,1.8599595749638487,1.1998367864306836,-1.3795217377088156,0.1990127164356959,1.0276962575661504,-1.816047068138345,-0.907339724784689,0.9755783156232642,-0.48729705840759635,0.33947935586764527,-0.3129615024561203,-1.0385771377550836,0.5332761092968077,0.11266645266561877,-0.07798043549632062
Manila,Philippines,Asia,-2.2629604443276223,-0.8050100757102258,0.7344722556359353,1.2685077140146261,1.7722939647674028,-0.8881657972191115,0.9465094711100239,0.8514752751821553,0.8194395457126707,-0.3547527897568237,-1.2829156731328373,-1.0391396795801868,-0.6795353952650407,-0.3713493786442808,-0.6985584949878804,0.4900396352332244,-0.3916410801812347,-0.007068457358151634
Bern,Switzerland,Europe,-1.1493274321615086,-0.5309159263841557,-0.9251696171538206,-0.8375109585980204,-1.5843210255292866,0.6721566823849998,-0.8610823993546878,-1.1458956270913667,0.47544412234341044,0.13790267513236323,1.0021135282500933,0.623156966859458,-1.1795207439452497,0.2679735754293691,-0.7845147756572672,-0.6358300381848474,-0.3882138869798132,0.6984882933583317
Catania,Italy,Europe,-1.4472555781322334,-0.3188641925102618,-0.11581023380277013,0.6616475778111893,0.2930193143089117,0.6231374242460007,-0.19457098582207624,-0.8705925176632446,0.6151351370138423,0.06764780888782483,0.4577353248318583,0.7108396541947161,-0.09238688213630325,-0.2858053713773148,0.830749621756081,-0.39499035925612913,-0.39090488766249676,0.9010263462918134
Davao,Philippines,Asia,1.4294456522394943,-0.4759343011783573,0.4991082894668667,2.3468004304079124,0.3411084294392471,-0.432189903936524,0.4249278957928418,-0.160441697951361,1.1951066751862112,0.7144823708357497,-1.1734123527389164,-0.4996777885055889,-0.5419636812328016,0.22342843270495366,0.7791386303594215,-0.5234999406507393,-0.3845393104266782,0.7757769234307895
Porto,Portugal,Europe,-1.6887693272866973,-1.3931171666289746,-0.3586320915232791,-0.1512225167529341,-0.09260507237777185,0.37606815009109096,0.5246875928726806,0.5680139016407999,0.3011079193631494,0.09119212947725656,0.005354505492129791,-0.017450141929630313,-0.10424261010274066,-0.5711485365142875,0.6405529142669317,-0.36398061545936383,0.9205375862763482,0.14894831486910887
Azores,Portugal,Europe,3.4295589937797177,-1.2870993102527022,-0.41443027232541574,-1.0577726106690397,0.21386153913052616,0.09066693855109291,0.23707424564893234,-1.7692753429834402,-0.4365447580558109,0.8616750452411923,-0.22258979551997576,-0.27651669960782094,1.7219746949477097,-0.16713050514710898,0.6681327029614353,0.08352324210574649,-0.15970917213522906,0.7624319617099145
Freetown,Sierra Leone,Africa,1.0278064517969638,2.074863921294897,-0.18277400861247062,2.438356940332265,1.159181353687956,0.09915196426743043,0.3356866832855735,0.4295264346782147,-0.6753538145394221,-1.1953722103231381,-0.0456296765922545,-0.45097560073163373,1.1854283120021385,-0.45100934378065793,0.36779477067669364,0.2848047944207343,0.15521770719413505,0.16503953069607288
Laval,Quebec,North_America,-0.8329520416458722,1.550480865792203,-1.4710947370203795,-0.2721376202073319,-1.19528927460608,0.8309750482683627,0.15164501420650997,-0.07764249273142824,-1.0585830508641783,-1.362190459702954,0.04163842003796799,-0.7550727639110261,0.5735403468442717,-0.40020464912115916,-0.9378567039772298,0.028026321778938688,-0.348041715142916,0.011462118394933567
Saint-Denis,Réunion,Africa,1.1794970172010262,-1.455863231510506,0.3530532696978686,1.9826090369400293,0.22698448833328952,-0.5150518523755289,-0.20035766151776482,0.5535089507471275,0.43642430255565773,0.5830454872261684,0.012805941351770489,0.49383800388876015,-0.5110968628128673,0.354931687400422,0.7897328986436302,-0.5733362794027244,0.40615847095267354,0.7686081103954283
Constanta,Romania,Europe,-0.9197931399087937,1.3794282339962491,-0.4406298229641706,0.8517147777416599,0.10479669723376599,0.8020535698300805,0.2122765096475036,0.18639570168818703,0.36777097227326,-1.028188441054417,-0.09029946367566956,-1.3294062819169725,1.092222666376956,-1.1350203842143436,0.054969298498910545,-0.5521859058668385,-0.5787015234424422,-0.08434160584261043
Puerto Vallarta,Mexico,North_America,0.4778819274379966,-2.334298550564085,0.04031074053260981,1.9676059654186648,-0.7876455646607231,1.9915978607067124,0.14711639957200998,0.2300358621058105,-0.42350057764196963,0.08483356993430864,-0.03906888302863959,-0.16145822116108272,-0.18470887897348395,-0.23254087620859096,0.37657089548672035,-0.002575744226726554,-0.29823848093756117,-0.42518166244189903
Cape Town,South Africa,Africa,1.675344178361109,-3.3669215503793906,0.24239651353211442,-0.086246453447631,0.7552212478391452,-1.8320793027661633,-0.9124105250590954,0.20061688068176714,-1.1501259476351706,0.9666987423121088,0.6810325431337085,-0.47018502886837127,1.5664018870367546,-0.5261419531764725,0.517108594580862,-0.9652623371944209,-0.5250845706101431,0.9156725544595079
Castries,Saint Lucia,North_America,1.8661096744453745,-1.7564210882915983,0.2692161760384361,1.8315355445178028,-0.5188838946727873,2.032117311182118,0.4027171476085404,0.10283075777355814,0.6222262987925814,0.44092465348763243,0.16539329142954223,0.1778500858668164,-0.17174767721942677,-0.2223885440620322,0.22323022558348227,0.30375852322630764,0.1652589890827986,0.09129734376064531
São Tomé,São Tomé and Príncipe,Africa,3.7326730298287845,-1.6172244424277278,0.17268968685381722,0.5646734547569382,0.8651705149206661,-0.45129329039334526,-0.5506444038658458,-1.7193183601950335,-0.9013453814574379,0.25296518588617145,-0.6003010540874463,-0.2861103960781162,1.4330903321590935,0.22752623134213884,0.2838550797358693,0.19175147008788057,-0.7413273364649129,0.6193327847537734
Madrid,Spain,Europe,-4.052376707435706,-1.7329731867089724,-0.218053824479629,-0.39615801658793215,0.4752614520581891,-0.03530082832291458,0.5840628561323635,0.2969948539704336,-0.07695542145754994,0.49012941241669294,-0.4690882925951104,-0.3357235849194597,-0.5229906057406201,0.7109840347264352,0.2678080008425702,-0.14834961543457842,0.2825139079236409,0.11189321514205451
Nantes,France,Europe,-1.9534693998596493,0.4788951142848931,-0.7539383831979919,-0.16285153579274442,-0.24970552159353968,0.008330263394264117,-0.42166923853674976,-0.9309879428781919,-0.13097292607444508,-0.5868492174004777,0.6277154197637315,0.4547839329174375,-0.6160843258685516,-0.5459538563762993,0.17900159671639984,-0.5163269593400756,-0.24420741508860883,0.0037733791177032424
Victoria,Seychelles,Africa,2.7329778300570235,-2.654061274517591,0.6301065095240759,1.5082912580498153,-0.05865336078033392,0.8819110278104761,-1.1027464461352268,-0.9409497146523637,1.045452967863273,0.07519644490594317,-0.2599075408709699,1.0180036324867223,0.32338142375674134,0.6847547931427113,-0.5789960234100718,-0.783567613359299,0.5418568831445312,-0.5643048496355494
Ljubljana,Slovenia,Europe,-1.1181993934089758,0.5193233776642953,-0.8087454608213035,-0.7451033805023175,-0.5470240505205828,0.009277710205604297,0.4688805644787282,-0.6628820482321958,0.44888708676191497,0.016091903616659842,0.356469920613579,0.5007331307779753,-0.5612503532770773,-0.3625330562901623,-0.08221031318040374,-0.14609387167233195,-0.33705593736100153,0.8780941707011077
Chengdu,China,Asia,-1.7057634932875056,-0.4878992574498063,0.20066157433445944,-1.085950789202495,1.1715656705924653,-0.9774194654389009,0.11758542746809252,-1.2337365922642558,1.4936200590948834,0.899199871168233,0.18793420911649772,1.075173703678617,0.5048036997244507,0.08710640287458736,-0.5573337198911126,-0.4453151807880939,-0.18285817018757555,0.3427909306052328
Menorca,Spain,Europe,0.9372446283315707,-0.1478794890516962,-0.1276026006556797,0.8949269870051023,-0.5943323231173572,2.0451163232432172,-0.29664053134943513,-0.9418500072249836,1.224659330268139,-0.5618472299353047,0.6861265637872384,0.20149459085312715,-0.16612229295458494,-1.4093344986327996,0.3284640527117538,-0.19129718165982493,-0.18320279398005146,-0.4005529955049819
Stone Town,Tanzania,Africa,-0.8080282996320071,1.1075851775335737,0.4860338981455459,2.2310741465452493,1.6934696990112221,-0.11324789276282551,-0.5938584742568233,0.23407331521352132,0.35160031948049175,0.5323930224738362,1.1070864684902109,-0.7282596215757218,0.6240068620025185,0.24509222740386918,0.5573119672712692,-0.34245288759025033,0.18646952242579903,-0.5711441821515753
Johannesburg,South Africa,Africa,-1.0284239578893375,-2.0480978443359343,-0.032145125107913286,-0.27795830959993756,0.5684930747867154,-2.5160261812833387,0.06679174366211287,1.1894196856441426,-0.7170556368352962,0.26490588075519383,0.27939398927320436,0.405289025625285,-0.09487786998295994,-0.34313985531617225,-1.7429036007017467,-0.5863109783927699,0.2971826030626303,-0.591722131764635
Busan,South Korea,Asia,-1.6121827271907547,-1.5641873097026493,0.10861236200600655,0.006019249515053985,0.1301529315136393,0.194905176741999,0.1759842105077068,0.40985179817312495,1.7529339890084104,-0.28405628452386766,-0.8161781665429539,-0.22889932129396176,0.07213976675664838,-0.7310605909462863,0.8054624069138306,-0.8607686968521091,0.589709629860182,0.9016190329056247
Koh Lanta,Thailand,Asia,1.8070734397926564,-0.8714529520156914,0.8660920763050588,2.3635781067914277,0.4095861746205365,1.0992759308195132,0.5034096227417936,-0.07443319510013348,1.937394184471262,0.48984125845606885,-0.7918235411525963,-0.9268239741612975,-0.38812550084133185,-0.7845798320731238,0.3935582621885496,0.06824448205734802,-0.15942217144445228,-0.47631176198171665
Mumbai,India,Asia,-3.0683197092088683,-2.6062573555734385,0.930648386209333,0.38258440746682265,2.178619293400785,-0.8650920778908981,-0.13890582468500293,-0.09968473679593727,0.4541136971674573,0.13346009654208538,-0.7395621673091146,0.39384303106090285,0.5629897118191423,0.6068423610947409,-0.5544494959392885,-0.43589439953134884,0.2113231150079051,-0.6923342157902432
Istanbul,Turkey,Europe,-1.9744417950556719,-2.698655408389924,0.13203370450042853,-2.336662355029362,1.6674449415606745,-0.6598788238782866,0.18182381595358518,-0.8517306846627707,-0.05591116511475378,0.8402408505997467,-0.20930511837392035,-0.849573121518146,1.7961278242172443,-0.13206037008637878,0.08006140413224584,0.06262402582644008,-0.3399333323990144,0.8196282301297214
Seville,Spain,Europe,-3.3078008453495493,-1.2158545207712699,-0.14983180927814208,-0.14511926119466237,0.7236600978224026,0.003933489777245243,0.5967260569954395,-0.04114883841322916,0.01774600763123557,0.6211488332801326,-0.35138136827442035,-0.0804694307844708,-0.6418814596452403,0.8995463098516403,0.2925338573419848,0.1037706098248216,0.3732611521984842,0.005884396893376735
Bangkok,Thailand,Asia,-1.753939512659463,-3.40741538533447,1.3806619228264974,-2.2342472677827603,4.889917723294867,-0.1270809300585071,-1.0387707328693296,0.030484726763213055,-0.3342233225406268,1.1271930858796555,-0.4017722345358797,-3.5305091881240873,-1.1897745768934318,-0.6367002488546913,-0.21843887212415095,0.48686102843990214,-0.9764746871333674,-0.6790624083398273
Belfast,United Kingdom,Europe,-1.9144611804790708,0.05227693860094345,-0.9121954021450619,-0.27795636024731285,-0.7272874519703015,-0.3043326157171207,-0.2011391146690449,-0.5070878516010837,-0.42883494297431696,-0.41698662376093704,0.4376193303867734,0.3638670457602306,-0.58847626947649,-0.7182513077820648,0.19791290032028294,-0.6983202414364903,-0.5368760696230217,0.3582745506425117
Odessa,Ukraine,Europe,-2.039678814071056,-0.8384314486749143,-0.2738307308810818,0.6133679660734689,-0.20286347360568244,0.09880812289863207,0.6096915277355692,0.06669402223300851,0.16107227612569075,-0.26059545257230565,-1.2642837452068114,-0.9004237181784683,-0.03958746731351668,-0.9260368457802975,1.2048470054595668,-0.6772088529492499,-0.47181337536152,-0.515906250764421
Zanzibar Town,Tanzania,Africa,0.5021845746402791,-0.3007263210756547,0.4855305153528839,2.1119687099012503,0.9932528272380086,0.3811592506472826,-0.8564419988405244,-0.5198386017799395,0.6166430084846632,-0.33329240683715755,0.9281640612981809,0.9413833371626796,-0.23750176639860807,-0.3423485712347264,0.9037367574409676,-0.3697592526066831,0.2562299005541696,0.1887776469924296
Antananarivo,Madagascar,Africa,2.1932560040071625,-0.11789192929499466,-0.22530926270936869,0.6861124193306539,0.45106584123726345,-2.8518911594916965,0.9904964428490705,0.3659078354758288,-0.5789185697786732,0.9040748645393237,-0.8243159010536919,0.6398876893083061,0.4579271488827374,-0.29578578300612685,0.3473051757433635,-0.5175417033359939,0.4719043686306722,-0.49464366559340545
Krabi,Thailand,Asia,2.0778324641499903,-1.0515304033588013,0.7309288081060795,2.7243439085671457,-0.11130738087526185,0.8185705168026298,0.030718411195015997,-0.25778736011828257,1.6613641597694724,0.859786032008406,-0.6223139982518376,-0.8091814597779338,-0.4713271400196288,-0.4457870484313745,0.8872895233648608,-0.6209751556318788,-0.5304641340424944,-0.256335110930895
Lomé,Togo,Africa,0.3032859482969861,2.3066659142031303,-0.20791944898044934,2.577521287679527,1.2785326138667,-0.5605114923809609,-0.14063125826691794,-0.10640654301890622,-1.093617111026501,-1.1271537825769635,-0.16309237451787714,-0.46988285946111746,0.6283318972504066,0.2837062928897718,-0.058474619899525376,0.09289457994341074,-0.2901628538028725,0.20349303534664717
Port of Spain,Trinidad and Tobago,North_America,-1.6347559097805318,-2.0079756700898126,0.4244523472471233,1.1568836538290663,1.205289928162484,0.9230137011969742,0.6809349704446048,0.9751252310106375,-0.04337085680864897,-0.1837205609859096,0.2554081986248293,0.36051292155335235,0.10680027118665172,-0.1577349099154442,0.32150584266988946,0.40639204484150016,0.6017375554438185,0.19676103102745335
Muscat,Oman,Middle_East,0.47964276959180385,0.5833138130374186,0.3815909325923221,1.1840794666647654,1.1139693063783656,0.9951524151957606,-0.06474093020401649,-1.282567228264174,1.4686952702427254,-0.3218531142837261,0.24034316709785236,0.969390821470183,-0.19492393998708427,-0.10570050271097435,0.46174125685785705,0.44684877947408747,0.28025366621183023,0.6060972861768121
Kyiv,Ukraine,Europe,-2.3973834249437904,-0.3186051076226168,-0.7026382160510639,-0.13960276513021055,-0.59235254875393,-0.6534553565668367,0.965285645004522,-0.04329266458603483,-0.1146810699379843,0.3772333767168207,-1.2511423426916213,-1.047071472860722,-0.6282853834540835,-0.3286735809953829,0.4577326961090186,-0.479805445056012,-0.7139552250808269,-0.18654063574271368
Galle,Sri Lanka,Asia,0.6931955526450077,1.7632085834566218,0.4476990068969995,2.005494889422653,1.4058924638118775,0.350314603896392,-0.2648945169866845,-0.1602413848167251,1.3043391001291393,0.3011719042781605,0.754296928902466,-0.6311128551489812,0.7582562983291872,-0.04571215117068615,0.23216200216597507,-0.12939625799016188,0.3159192087631144,0.14816898189587321
Gdansk,Poland,Europe,-2.088750678547984,1.1993687256039358,-0.9239645756515045,-0.5511080478902407,-0.27148459150827453,0.5170939576743202,-0.5113299738227791,0.14197642159650203,0.2365875381276389,-1.122496097352667,0.7767262585588184,-0.6467886480306396,0.7643739976183094,-0.655165360297737,-0.3447137289663883,-0.8125947750468697,0.3375949770433016,0.06934662205135027
Miami,United States,North_America,-1.3488143317235461,-3.176459298174387,0.16929945668480145,1.4420870509933,-0.2947798258756133,2.380198556134739,-0.5409454399208486,0.39255636727316284,-0.38639436590848936,-1.3986700618374228,-0.1505066029363104,0.03654837018448723,-0.2583017632997393,0.08774202140730324,-0.5931319864923574,0.06120098045218269,0.06975604748428675,-0.2523822971058143
Svalbard,Norway,Europe,6.817756054772978,0.6479835088849428,-2.493946962010523,-6.27387876274503,-0.037073301803405144,-0.42323182382907404,0.7883639037773009,-0.43126015961588937,-1.7828891456686127,-1.7280889381045137,-1.362371679128342,-1.1092566858407593,-1.0866112260510474,-1.252637179809877,0.39116274275320256,-0.1487610278431043,1.0851055284962554,0.9686730093833651
Lapland,Finland,Europe,3.4872463944242162,-0.5822393270448386,-1.7335443913921322,-3.7827305961998934,-1.671237394618652,-0.38626828137566493,0.35192933952383654,-1.9299294361886663,-0.2054353475876213,0.009096111531466378,-0.7741848811760511,-0.2519393940395433,1.2099567943045868,-0.3297220084956631,-0.28408646913245716,-0.1771564836287571,0.33463518160990596,1.1346972695089241
Tunis,Tunisia,Africa,-1.520377596530217,1.366488977291359,-0.19350864899233355,1.3914656367745473,0.6531356890814074,0.5345611653490735,-0.0793186315265016,-0.32061233156378494,0.03816377826939731,-0.08783615101142217,0.0940969377031449,-1.112811518708947,0.7697477381431697,0.0461585711176047,0.23660814366652685,-0.27869966253596273,-0.6172309476415464,-0.18588081697458111
San Francisco,United States,North_America,-2.2510505960226026,-2.3773684816811276,-0.6753010813212535,-0.8547760142595638,-0.4948323493604804,0.8439273611030054,0.38365005997488794,0.9423516772676739,-0.5406673637670493,0.3197778590660903,1.0262371956682228,1.124738499119975,0.0326751959279832,0.18237595145114938,0.5630629981627171,-0.19771397872152527,1.290736205928412,0.7557387954834363
Boston,United States,North_America,-3.2271140970040526,-1.4794259146178717,-0.9267899489881629,-0.9916457963678803,-0.5796211811861983,0.45473851019550987,-0.22547699922964928,-0.13255059943719633,-0.7507233907836673,-0.5027772311670257,0.0594573741632301,0.6422603272100613,-0.5481217509619412,0.6476455956926372,0.06808872514499884,-0.17645545234569496,0.8340991693789362,0.05571993433457388
Rotorua,New Zealand,Oceania,1.8612834136165237,-0.6680257849928157,0.837640359736385,0.6676837612765145,-2.6824742787947633,-1.775363441430891,-2.390297732474484,2.0218343238021927,1.7510974776711326,0.9878339532180408,1.2395658183253142,-1.9071911758200015,-0.9231073524657233,1.0860108826021322,-0.9535789942549698,-0.43375097726918177,-0.6415498059669061,-0.7290569778774842
El Chaltén,Argentina,South_America,6.098772430989075,-0.508526770329566,-1.1440464889862445,-2.344280704107164,-0.570213356119677,-2.5865775776995568,2.5536835306333665,1.978560871637517,-1.565067353237968,0.7957799771653201,1.388000888823395,-0.8107414898018858,1.110409924408728,-2.4768465727985536,-1.0311603660074635,0.037627598255308176,-0.968566452834108,0.2732256180625009
Christiansted,U.S. Virgin Islands,North_America,1.6583289383626274,-0.20155604872080207,-0.0752907389616649,2.092246439646684,0.17840848779352722,1.8850959696393892,0.22789136927535564,0.5426059390207072,-0.10816622171413218,-0.23010580633848435,-0.19131060127559563,-0.5342268235968952,1.150004498692493,0.6151647363757187,0.41366368547808474,0.27367283871197395,1.3021381011629611,0.026863401743200663
Houston,United States,North_America,-2.5847298276713775,-1.715705018710388,-0.13249137573977365,0.12694684258885544,0.5115066838979265,0.8970834224812932,1.12379019201188,0.5525448945083887,-0.37613907995870216,0.1721957923905355,-0.07762521297715518,0.2173486410021091,-0.08262061147027994,0.2578301710218097,-0.08977527711219364,0.6150173225502923,0.20280122472949272,0.559136350297231
San Diego,United States,North_America,-0.35516595057869144,-2.4075595736390936,-0.24483438377821826,1.1199918237520006,-1.1597921161646356,1.715228859390237,0.14852142825605458,0.3024532135681159,-0.46699601479853065,0.5735172867059638,0.2714583382143147,-0.08668115662691908,-0.1451600130505975,-0.3016035966396329,0.7916707879836585,-0.3192817595511934,-0.0790253451197611,-0.5452703989111782
Ladakh,India,Asia,5.181349185708362,0.5487290645562288,-0.9424515423391708,-3.8452242219775976,1.4467537089815927,-0.9128184811754131,0.14555980424917778,-1.726810081634778,-0.6613041675821812,1.8499246882149007,-1.2988415664301602,-2.4276414158614417,-1.370512059812739,-0.7682065763503725,1.4810539531041047,0.2902679997166033,-0.09255558462731929,-0.1571601300747648
Chefchaouen,Morocco,Africa,0.4886991405143544,4.262610205210257,6.3914736666822956,-1.433903651287766,-1.6358243649893855,0.8831647664313884,1.0813107964425717,0.15351327780001295,-1.1371466054966843,0.8499558056466063,0.504555818365186,-0.3922964652792234,0.4269950985089391,-0.05130102206458996,-0.08777350827120402,-0.16956963658000423,0.7348333678419292,0.4190761462148427
Lviv,Ukraine,Europe,-2.2480901067879624,1.491837438877026,-0.8041259681524988,-0.4370944473118569,-0.09001164209043652,-0.6833261972582955,0.24427678955663218,-1.1665205254132338,0.2379401089823359,0.6738711226732859,0.4673371853103021,-0.15064131224899396,-0.7099875019908142,-0.7631687395247928,0.8982452937046911,-0.4303667449809025,-0.5161030456929391,-0.6974930383234547
Nashville,United States,North_America,-3.3641993417460396,-1.0680710991414133,-0.6558700301849817,-0.027698441391625212,0.05701669083492437,0.4090767147022555,0.5787830662399229,0.1039142451687146,-1.2005056943035122,-0.5817015769545294,-0.5454413391873163,-0.35540579651570187,-0.6003801415127347,0.28588161891205494,-0.28604296503504456,0.3932592635873731,0.009910388077194514,-0.6489150118769225
Cleveland,United States,North_America,-2.143385755774579,1.3319582073673768,-1.0793871384173486,0.12811210596510705,-0.3277699257619455,0.8685402543463637,-0.5455096169591921,-0.5404286369204047,-0.8877697182458356,-0.5341901705430746,0.8303867995659868,-0.42544754238322735,0.6117353605026509,0.2122749362149702,-0.2177108031238557,-0.20522436715321338,0.007698353443888258,-0.21968248010867417
Ronda,Spain,Europe,0.6902681587055283,3.333254081706047,-1.2879187824315943,-1.1342771364658901,1.016054370184717,2.304240593041105,-1.2933486275807595,2.069647037278291,0.7328885567557384,1.9657061292857754,-1.0676245400706086,1.8988972288308945,0.8547156951658986,0.12043316056812989,-0.8960755849861142,0.09265352901972797,-0.6713765801300892,0.5663802154893877
London,United Kingdom,Europe,-2.7189253922729057,-3.11540251295505,-0.5146589236817642,-3.3934805643663166,0.9107530012403967,-0.7106195055829704,-0.4995581490045438,-0.5637390687378177,-0.6169922054216456,0.2348475034676835,0.4949257460201651,-0.4721327806917664,1.5769682490335066,-0.12272892816078669,-0.43101302241514616,-0.27807628204896884,0.46496422122804126,0.8209112229616108
Rochester,United States,North_America,-1.0185945113403077,1.811097708467781,-1.4380027448571928,0.26640886070630765,-1.040454041399858,0.8264872210125008,-0.6317483227614509,-0.6866763041597638,-1.2872745492238702,-1.359090519840499,0.35041665244460857,-0.6806285491917617,0.3856574805573964,-0.027111235513180607,-0.6475192438148433,-0.2922323940395626,-0.2087461100763064,-0.4693880503963146
Namibia,Namibia,Africa,6.199137665713168,-1.1863141341440857,-0.18657365001369153,-2.761613693852484,2.576437456955335,-0.6227504112990214,-0.0664042583711754,0.2819793136956203,-1.3363343280076474,0.5495326628568101,0.09493408206253491,-1.5516114936775676,-1.3484472004818702,-0.6331012917474947,-0.034046718807294284,0.7055654035915211,0.47799479779300647,0.4362493378794696
Memphis,United States,North_America,-2.0798864365159937,-0.6655937874203709,-0.6107674008162481,-0.20181448226294077,0.15348802588377172,0.5836421909657252,1.2926659430479555,0.14611479207709524,-0.8170056342680049,-0.24260821378756306,-0.6560405865307736,-0.12578061605118315,-0.547679058675523,0.22244777712968183,-0.412331515535712,1.052180469815935,0.2665742147910682,-0.3965986396733635
Ashgabat,Turkmenistan,Asia,-0.42885705367090116,1.2475882393653661,-0.7365277415238437,-0.6302947560998265,0.8613670266848604,-0.7106984751270481,-0.7493784704871536,-2.823529085894097,-0.4851307861528786,-2.3285381616932614,-1.2923345393176988,1.687966296239748,0.06623202362168998,0.8621166412475276,-1.235785192857241,0.09603214124341715,0.34812734085201946,-0.3830977879180162
